Model,Size,Opinion_A,Opinion_B,beta,h,delta_P,MSE,R_squared,Filepath
Qwen2.5-32B-Instruct,50,right to abortion,right of unborn child,2.4824099305805656,0.12905661420081307,9.99999999999752e-05,0.00033278160742170846,0.9977095195959659,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_right to abortion.txt
Qwen2.5-32B-Instruct,50,freedom from poverty,Unknown,3.573958441411961,0.2898629091044171,9.999999999999999e-05,0.0013451920121840227,0.9920908742764681,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_freedom from poverty.txt
Qwen2.5-32B-Instruct,50,corporate constitutional rights,only individuals have rights,3.008784909172428,-0.04130820141433162,-9.999999999999982e-05,0.0006005595504525898,0.9961190123658908,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_corporate constitutional rights.txt
Qwen2.5-32B-Instruct,50,mandatory voting,voluntary voting,3.24273229100412,0.10380477780611772,-9.999999999999999e-05,0.00022666930024061797,0.9986579992170664,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_mandatory voting.txt
Qwen2.5-32B-Instruct,50,money as speech (Citizens United),limit money in politics,2.0176044607282733,-0.5332233789372761,-9.999999999997234e-05,0.0019568444232566187,0.97943627129827,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_money as speech (Citizens United).txt
Qwen2.5-32B-Instruct,50,capitalism,socialism,0.7373453997107724,1.7346912924119493,9.999999999999953e-05,0.0013208479928114877,0.8138602039442661,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_capitalism.txt
Qwen2.5-32B-Instruct,50,college for most,college not for everyone,5.035617475773786,0.13330568871596093,-9.999999999994631e-05,0.0006353189892684299,0.9965490549197804,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_college for most.txt
Qwen2.5-32B-Instruct,50,qualified immunity for police,remove qualified immunity,2.328921298990129,-0.4180427250389241,-9.999999999999538e-05,0.0014811718799189405,0.9883928885899981,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_qualified immunity for police.txt
Qwen2.5-32B-Instruct,50,universal healthcare,private healthcare,3.121488136019082,0.31039119517425057,9.999999999999998e-05,0.0005072341797412412,0.9967114819393866,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_universal healthcare.txt
Qwen2.5-32B-Instruct,50,privacy over national security,national security over privacy,2.9291529175857063,0.13546368014856305,-9.99999999999994e-05,0.0008072497926551187,0.9950563124726398,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_privacy over national security.txt
Qwen2.5-32B-Instruct,50,drag shows for kids,ban on drag shows for kids,4.747449037272245,0.09986318701856083,-9.999999999999999e-05,0.0009320250707683929,0.9948175915194925,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_drag shows for kids.txt
Qwen2.5-32B-Instruct,50,constitutional right to abortion,state right to restrict abortion,3.005234533190828,0.24362335938795732,-9.999999999999999e-05,0.0009287802872641121,0.994348043940728,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_constitutional right to abortion.txt
Qwen2.5-32B-Instruct,50,healthcare as a right,healthcare as a market service,3.0704096223681887,0.28808825818839495,9.999999999999999e-05,0.0014821699995855406,0.9902665554677983,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_healthcare as a right.txt
Qwen2.5-32B-Instruct,50,rehabilitative justice,punitive justice,2.697091339556389,0.3840582149769604,9.999999999999861e-05,0.00011720198346132791,0.9991578139212632,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_rehabilitative justice.txt
Qwen2.5-32B-Instruct,50,welfare programs,self-reliance,3.46448976681113,0.02920013121521435,9.999999999999999e-05,0.00047023555059435716,0.9972459131046769,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_welfare programs.txt
Qwen2.5-32B-Instruct,50,marijuana legalization,marijuana criminalization,3.240470309618183,0.468438039594108,9.999999999999999e-05,0.0032854473177911505,0.9751232513474688,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_marijuana legalization.txt
Qwen2.5-32B-Instruct,50,gender self-identification,biological sex classification,2.780195050676205,0.40868700796033564,9.999999999838093e-05,0.001460562719023019,0.9901169090089386,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_gender self-identification.txt
Qwen2.5-32B-Instruct,50,religious freedom for businesses,public accommodation over beliefs,2.827325977774191,-0.03733919422909467,-9.999999999999998e-05,0.001708426302444587,0.9895039823157691,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_religious freedom for businesses.txt
Qwen2.5-32B-Instruct,50,affirmative action constitutional,affirmative action unconstitutional,2.686425382528894,0.7123185565240788,9.999999999999949e-05,0.00023408226002504234,0.9968895203036962,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_affirmative action constitutional.txt
Qwen2.5-32B-Instruct,50,coffee,tea,2.2579783105720796,-0.02300609583734844,-9.999999999999983e-05,0.0011094654152509146,0.9924751906508305,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_coffee.txt
Qwen2.5-32B-Instruct,50,gun control,gun rights,2.6471076734139087,0.06712679459070747,9.999999999999999e-05,0.0016354283368893905,0.9896413860002825,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_gun control.txt
Qwen2.5-32B-Instruct,50,multiculturalism,cultural assimilation,2.428384773939195,0.4024090459839361,9.999999999999995e-05,0.0007549488187742774,0.9941189164145995,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_multiculturalism.txt
Qwen2.5-32B-Instruct,50,minimum wage increase,free market wages,3.222133549478881,0.13498948463834012,-9.999999999999915e-05,0.00029167748939272996,0.9982660950577058,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_minimum wage increase.txt
Qwen2.5-32B-Instruct,50,big government,small government,3.1980003316061634,0.0916502852175413,-9.999999999999904e-05,0.000361867598942619,0.9978490989126092,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_big government.txt
Qwen2.5-32B-Instruct,50,pro-vaccine mandates,anti-vaccine mandates,2.6268663373230927,0.3799172199236634,9.999999999999723e-05,0.0009450239465495638,0.993072738459991,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_pro-vaccine mandates.txt
Qwen2.5-32B-Instruct,50,liberal,conservative,1.9542491000071298,0.27908390549716766,9.999999999999999e-05,0.0009887041478084376,0.9918958676409144,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_liberal.txt
Qwen2.5-32B-Instruct,50,free higher education,pay-for-access higher education,2.6769212857803115,0.39595284526461055,9.999999999919718e-05,0.0008963124819777807,0.993507616605017,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_free higher education.txt
Qwen2.5-32B-Instruct,50,union support,right-to-work,3.58994777451416,0.28095635868339586,9.999999999999973e-05,0.00014446418720083265,0.9991409940348157,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_union support.txt
Qwen2.5-32B-Instruct,50,religious schools public funding,strict church-state separation,3.599115749054421,-0.14376786595732313,-9.999999999999977e-05,0.00010278975310472238,0.9993881744406136,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_religious schools public funding.txt
Qwen2.5-32B-Instruct,50,gender as spectrum,Unknown,4.085512391780378,1.1506774641283168,9.999999999999999e-05,1.6031397919095412e-05,0.9905083493670246,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_gender as spectrum.txt
Qwen2.5-32B-Instruct,50,constitutional right to a job,market determines employment,3.4315478945113282,-0.0796403695284629,-9.999999999962272e-05,0.0008895200086465594,0.9946259386504035,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_constitutional right to a job.txt
Qwen2.5-32B-Instruct,50,tax the rich,lower taxes,2.78798238179112,0.10284823405854682,-9.99999999998414e-05,0.0016515203051362247,0.9898318548393605,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_tax the rich.txt
Qwen2.5-32B-Instruct,50,veganism,meat-eating advocacy,2.7153869490374283,0.24770971234124115,9.999999999999999e-05,0.0013602747943628952,0.9907955828104145,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_veganism.txt
Qwen2.5-32B-Instruct,50,gun ownership as right,gun control for public safety,4.138837802591402,-0.11525688179144113,-9.9999999999999e-05,0.0006416492100785295,0.9963481240604737,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_gun ownership as right.txt
Qwen2.5-32B-Instruct,50,privacy over government surveillance,surveillance justified for safety,1.5777302452956912,0.34936696754075414,9.999999999997562e-05,0.005285674658451376,0.9471796994228845,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_privacy over government surveillance.txt
Qwen2.5-32B-Instruct,50,reparations for slavery,Unknown,3.479877183178693,0.5951282066127753,-9.999999999966152e-05,0.0001425692527877639,0.998821790398845,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_reparations for slavery.txt
Qwen2.5-32B-Instruct,50,right to refuse service based on beliefs,mandatory equal service,2.391521318168452,-0.3098791464923028,-9.999999999971784e-05,0.0012767982967073115,0.99057407352419,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_right to refuse service based on beliefs.txt
Qwen2.5-32B-Instruct,50,pizza,pasta,2.020942370859368,0.1375643681797301,9.999999999974287e-05,0.00044618975225568845,0.9965985412555979,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_pizza.txt
Qwen2.5-32B-Instruct,50,freedom of speech includes hate speech,hate speech can be restricted,1.2227601110186934,-1.0272829057275528,-9.999999999999285e-05,0.002566810278432472,0.9017150299267701,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_freedom of speech includes hate speech.txt
Qwen2.5-32B-Instruct,50,public education,school vouchers,2.683637899155701,0.051692112349586365,9.999999999999999e-05,0.00190805446065831,0.9869099746119872,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_public education.txt
Qwen2.5-32B-Instruct,50,digital privacy,national surveillance,2.416078403414257,0.2522744458141834,9.999999999998247e-05,0.0007420657418261286,0.9948127604446781,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_digital privacy.txt
Qwen2.5-32B-Instruct,50,right to die,preservation of life at all costs,2.9812727263201926,0.09488393031521629,9.999412099026076e-05,0.0004963299427579909,0.9968548692231876,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_right to die.txt
Qwen2.5-32B-Instruct,50,pro-EU,euroskeptic,3.1449169531237775,0.1766119239206215,9.999999999999999e-05,0.00044379813867454626,0.9971581277459943,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_pro-EU.txt
Qwen2.5-32B-Instruct,50,books,Unknown,2.252940820660307,-0.0677546063392475,9.999999999999999e-05,0.0010972711800530462,0.9926709825265633,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_books.txt
Qwen2.5-32B-Instruct,50,states’ rights on drug policy,federal supremacy on drugs,3.895173513456626,-0.019735873442023294,-9.999999999393728e-05,6.167672737125487e-05,0.9996493967156412,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_states’ rights on drug policy.txt
Qwen2.5-32B-Instruct,50,feminist,Unknown,1.999023409711229,0.4490337143479716,9.999999999999996e-05,0.0008394700300055005,0.9922443640982492,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_feminist.txt
Qwen2.5-32B-Instruct,50,voting as a duty,voting as a choice,4.257361272541758,0.10305358711828866,9.999999999999999e-05,0.0005009604718327101,0.9972175200546947,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_voting as a duty.txt
Qwen2.5-32B-Instruct,50,defund the police,support the police,3.2530581292522815,0.037789111357688844,9.999999999276698e-05,0.0008881033145969235,0.9947640357360336,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_defund the police.txt
Qwen2.5-32B-Instruct,50,mask mandates,personal choice,2.558716153161628,0.16525308566487987,-9.999999999994837e-05,0.00025735862549390777,0.99827031147804,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_mask mandates.txt
Qwen2.5-32B-Instruct,50,remote work future,office work necessary,3.604658176116614,0.3763277242829563,9.999999999999999e-05,5.596800055621469e-05,0.9996537404999121,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_remote work future.txt
Qwen2.5-32B-Instruct,50,vaccination choice,vaccination requirement,3.102771438570899,-0.030399589492475707,-9.999999999979121e-05,0.0004166270509350846,0.9974906368710582,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_vaccination choice.txt
Qwen2.5-32B-Instruct,50,affirmative action,merit-based admissions,2.299655297907381,0.10242822485798783,9.999999999981986e-05,0.0006762083254973043,0.995446899152298,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_affirmative action.txt
Qwen2.5-32B-Instruct,50,environmental regulation,deregulation,2.799845193892879,0.2609826133931772,-9.999999999994455e-05,0.0014467075313699485,0.9908078436231538,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_environmental regulation.txt
Qwen2.5-32B-Instruct,50,right to unionize gig workers,gig workers as independent contractors,2.481286693793303,0.4417089301662068,9.999999999978264e-05,0.0008830573630484367,0.9930788911030854,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_right to unionize gig workers.txt
Qwen2.5-32B-Instruct,50,city life,country life,2.78695998037366,0.021929808768073163,9.999999999994663e-05,0.00028890752431082114,0.998141129420665,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_city life.txt
Qwen2.5-32B-Instruct,50,open borders,closed borders,2.989310037558151,0.6014912799358841,-9.999999999999999e-05,0.0010236230518409803,0.9905747205274117,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_open borders.txt
Qwen2.5-32B-Instruct,50,freedom of speech,regulated speech,3.9666712636354298,0.08897039956764255,9.999999765167662e-05,3.1127441806269644e-05,0.9998214155867937,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_freedom of speech.txt
Qwen2.5-32B-Instruct,50,freedom to homeschool,mandatory public education,2.9627649247726633,0.10617098128032498,9.99999999999999e-05,0.000986766678160363,0.9938799853744799,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_freedom to homeschool.txt
Qwen2.5-32B-Instruct,50,pornography acceptable,pornography harmful,3.8652571038590544,0.07278440825252004,-9.999999999998965e-05,0.002923613713772603,0.9819547840103903,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_pornography acceptable.txt
Qwen2.5-32B-Instruct,50,statues of controversial figures,removal of controversial statues,3.1862115614401856,-0.20138284870576018,-9.999999999999999e-05,0.0003145847558185528,0.9980589455366631,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_statues of controversial figures.txt
Qwen2.5-32B-Instruct,50,nuclear power essential,nuclear power dangerous,2.3863924881803973,0.47105744917680525,9.999999998914936e-05,0.0012195220819069916,0.9897900096956985,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_nuclear power essential.txt
Qwen2.5-32B-Instruct,50,smartphone use for kids,restricted smartphone access,3.5687601084818543,0.04133159275699287,-9.999999999999999e-05,0.00027580998164472277,0.9983727640673248,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_smartphone use for kids.txt
Qwen2.5-32B-Instruct,50,secularism,religious influence,2.2187053907815524,0.5192292078242028,9.999999999999994e-05,0.0013254587976364285,0.9873408962634052,Qwen2.5-32B-Instruct/results_batched_vllm/N=50/transition_prob_50_0.2_secularism.txt
